Calibrated Probability,Risk Category
1.0,Critical Risk
0.9434863805770874,Critical Risk
0.11797019764780999,Low Risk
0.9490387558937072,Critical Risk
1.0,Critical Risk
0.9722532510757447,Critical Risk
0.40314595103263856,Medium Risk
0.8020178794860839,Critical Risk
0.34223000407218934,Medium Risk
0.0768146388232708,Low Risk
0.09315838664770126,Low Risk
0.5496197521686554,High Risk
0.9591585755348205,Critical Risk
0.9913648009300232,Critical Risk
0.29570347666740415,Medium Risk
0.012067594937980175,Low Risk
1.0,Critical Risk
0.032328981533646585,Low Risk
0.12117736339569092,Low Risk
1.0,Critical Risk
1.0,Critical Risk
0.06707065105438233,Low Risk
0.3285981357097626,Medium Risk
0.19926946461200715,Low Risk
0.04979073740541935,Low Risk
0.16937307566404342,Low Risk
0.7753533720970154,High Risk
0.890367591381073,Critical Risk
0.6165260434150696,High Risk
0.031230337172746658,Low Risk
0.2373733788728714,Medium Risk
0.9079754590988159,Critical Risk
0.9663811087608337,Critical Risk
1.0,Critical Risk
1.0,Critical Risk
0.9054791688919067,Critical Risk
0.696400260925293,High Risk
0.07990426570177078,Low Risk
0.4712155282497406,Medium Risk
0.9630485653877259,Critical Risk
0.058612946420907974,Low Risk
0.055743174999952315,Low Risk
0.24030396342277527,Medium Risk
1.0,Critical Risk
0.3610137075185776,Medium Risk
1.0,Critical Risk
0.49411989450454713,Medium Risk
0.30617451667785645,Medium Risk
0.10934516787528992,Low Risk
1.0,Critical Risk
0.9332683205604553,Critical Risk
0.9114648580551148,Critical Risk
0.9785430192947387,Critical Risk
0.5506190836429596,High Risk
0.20338039398193358,Medium Risk
0.9840298175811768,Critical Risk
0.21108337491750717,Medium Risk
0.9587866544723511,Critical Risk
0.9429761052131653,Critical Risk
0.9311466932296752,Critical Risk
0.044076821953058246,Low Risk
1.0,Critical Risk
0.2033037394285202,Medium Risk
0.17968879044055938,Low Risk
0.5668032050132752,High Risk
1.0,Critical Risk
0.9175232291221619,Critical Risk
0.9798816680908203,Critical Risk
0.9187543869018555,Critical Risk
0.13690721690654756,Low Risk
0.8948733448982239,Critical Risk
0.6130579471588135,High Risk
1.0,Critical Risk
0.6170764803886414,High Risk
0.30958605110645293,Medium Risk
0.16050476282835008,Low Risk
0.949239194393158,Critical Risk
0.9745493769645691,Critical Risk
0.0,Low Risk
0.6746896624565124,High Risk
0.038338997215032575,Low Risk
0.11423164159059525,Low Risk
0.9037423491477966,Critical Risk
0.9581930994987488,Critical Risk
0.0,Low Risk
0.24996610283851622,Medium Risk
0.9629655122756958,Critical Risk
0.1592138260602951,Low Risk
0.8753121256828308,Critical Risk
0.9669209122657776,Critical Risk
1.0,Critical Risk
0.165998874604702,Low Risk
0.9526603937149047,Critical Risk
0.940123999118805,Critical Risk
0.09795510545372962,Low Risk
0.5112982034683228,High Risk
0.26653808653354644,Medium Risk
1.0,Critical Risk
0.2500578358769417,Medium Risk
1.0,Critical Risk
0.8917103052139282,Critical Risk
0.11462681889533996,Low Risk
0.03995590731501579,Low Risk
0.1791229799389839,Low Risk
0.9798816800117492,Critical Risk
0.0811302751302719,Low Risk
0.3674489796161652,Medium Risk
0.5356375992298126,High Risk
0.9056338310241699,Critical Risk
0.014508003927767276,Low Risk
1.0,Critical Risk
0.15303204506635665,Low Risk
0.9616040587425232,Critical Risk
0.6186537325382233,High Risk
0.1487894043326378,Low Risk
1.0,Critical Risk
0.08457892462611198,Low Risk
0.6056014418601989,High Risk
0.9205246925354004,Critical Risk
1.0,Critical Risk
0.39190983176231386,Medium Risk
0.03932633250951767,Low Risk
0.9254212141036987,Critical Risk
0.9626040816307068,Critical Risk
0.7894804358482361,High Risk
0.2039378672838211,Medium Risk
0.8603922963142395,Critical Risk
0.0,Low Risk
0.01371726170182228,Low Risk
1.0,Critical Risk
0.2799926891922951,Medium Risk
0.9278953671455383,Critical Risk
1.0,Critical Risk
1.0,Critical Risk
0.4450634360313416,Medium Risk
0.04414695631712675,Low Risk
0.2902811706066132,Medium Risk
0.0,Low Risk
0.2893746346235275,Medium Risk
0.7368617415428161,High Risk
0.09341203793883324,Low Risk
0.34500895738601683,Medium Risk
0.1895069733262062,Low Risk
0.24301837384700775,Medium Risk
0.06062726713716984,Low Risk
0.4525638252496719,Medium Risk
0.6531184315681458,High Risk
0.9650642395019531,Critical Risk
0.09224362522363663,Low Risk
0.9761263489723205,Critical Risk
0.10299673900008202,Low Risk
0.39646825194358826,Medium Risk
0.9579589366912842,Critical Risk
0.863812530040741,Critical Risk
0.29749652445316316,Medium Risk
0.8554739356040955,Critical Risk
0.691402268409729,High Risk
0.8559400916099549,Critical Risk
0.08413249477744103,Low Risk
0.9469846725463867,Critical Risk
0.15312245711684228,Low Risk
0.9424474596977234,Critical Risk
0.950620436668396,Critical Risk
0.02813369669020176,Low Risk
0.9700343251228333,Critical Risk
0.5430987358093262,High Risk
0.3485283195972443,Medium Risk
0.31301153302192686,Medium Risk
0.5046559810638428,High Risk
0.9703156352043152,Critical Risk
0.9870951414108277,Critical Risk
0.2131494402885437,Medium Risk
0.76240154504776,High Risk
0.06842185258865356,Low Risk
0.2989274859428406,Medium Risk
0.0,Low Risk
0.9563024163246154,Critical Risk
0.9514680147171021,Critical Risk
0.762872850894928,High Risk
0.03189247865229845,Low Risk
1.0,Critical Risk
0.9497387409210205,Critical Risk
0.1417844757437706,Low Risk
0.9609828233718872,Critical Risk
0.16084546148777007,Low Risk
0.09448164477944374,Low Risk
0.0,Low Risk
0.5280444979667663,High Risk
0.4102714002132416,Medium Risk
0.04173463135957718,Low Risk
0.40071878731250765,Medium Risk
1.0,Critical Risk
0.19952276051044465,Low Risk
0.946720814704895,Critical Risk
1.0,Critical Risk
1.0,Critical Risk
1.0,Critical Risk
0.8767181754112243,Critical Risk
0.7650214195251465,High Risk
1.0,Critical Risk
0.45686333924531936,Medium Risk
0.2189961075782776,Medium Risk
0.8820235013961792,Critical Risk
1.0,Critical Risk
0.5461149930953979,High Risk
0.8845402240753174,Critical Risk
0.5041252732276916,High Risk
0.06670773476362228,Low Risk
0.1885827213525772,Low Risk
1.0,Critical Risk
0.832763934135437,Critical Risk
0.9824404001235962,Critical Risk
0.15343275368213655,Low Risk
1.0,Critical Risk
0.9924357891082763,Critical Risk
0.19238077402114867,Low Risk
0.4994847983121872,Medium Risk
0.7534311890602112,High Risk
1.0,Critical Risk
0.23195255398750306,Medium Risk
0.007443140633404255,Low Risk
0.9177721261978149,Critical Risk
0.3758519560098648,Medium Risk
1.0,Critical Risk
0.8353228449821473,Critical Risk
0.029609256610274314,Low Risk
1.0,Critical Risk
0.11008620113134385,Low Risk
1.0,Critical Risk
0.9306834816932679,Critical Risk
0.9296113133430481,Critical Risk
0.3666396737098694,Medium Risk
1.0,Critical Risk
0.12229585498571396,Low Risk
0.05390529092401266,Low Risk
0.9785430073738098,Critical Risk
0.10157909244298935,Low Risk
0.1649469956755638,Low Risk
0.8839568138122559,Critical Risk
0.9731505990028382,Critical Risk
0.037512383051216604,Low Risk
1.0,Critical Risk
0.8655547142028809,Critical Risk
0.07348096668720246,Low Risk
0.6352124094963074,High Risk
0.9120597243309021,Critical Risk
0.5994539141654969,High Risk
0.9845200538635254,Critical Risk
0.07413475103676319,Low Risk
0.13290538191795348,Low Risk
0.4927032649517059,Medium Risk
0.6799593806266785,High Risk
0.0,Low Risk
1.0,Critical Risk
0.07364466562867164,Low Risk
1.0,Critical Risk
0.10293135643005372,Low Risk
0.9561575651168823,Critical Risk
0.9819613337516785,Critical Risk
0.8466903805732727,Critical Risk
1.0,Critical Risk
1.0,Critical Risk
0.020473245345056058,Low Risk
0.07370510995388031,Low Risk
0.8510566115379333,Critical Risk
0.17181844264268875,Low Risk
0.6666743993759155,High Risk
0.07675023823976516,Low Risk
0.8804935336112976,Critical Risk
0.16807350665330886,Low Risk
0.8940130114555359,Critical Risk
0.8377930998802186,Critical Risk
1.0,Critical Risk
0.9299640536308289,Critical Risk
0.009768743999302387,Low Risk
0.449396675825119,Medium Risk
0.6096603512763977,High Risk
0.6519572496414184,High Risk
0.8609223008155823,Critical Risk
0.05670489482581616,Low Risk
0.0,Low Risk
0.03033044598996639,Low Risk
0.036578256823122504,Low Risk
0.06388676017522812,Low Risk
0.26263067722320554,Medium Risk
0.4789519488811493,Medium Risk
0.32093608379364014,Medium Risk
0.0,Low Risk
0.9686836361885071,Critical Risk
0.9391013026237488,Critical Risk
0.13948147743940353,Low Risk
0.36663785874843596,Medium Risk
0.026748097501695156,Low Risk
0.7829972863197326,High Risk
0.8537423610687256,Critical Risk
0.16381337642669677,Low Risk
0.36323386430740356,Medium Risk
0.48456255793571473,Medium Risk
0.9608177185058594,Critical Risk
0.2854421079158783,Medium Risk
0.01867229528725147,Low Risk
0.026968215964734553,Low Risk
0.8706735014915467,Critical Risk
0.9722532153129577,Critical Risk
0.03663050848990679,Low Risk
0.19243979454040527,Low Risk
0.23289393186569213,Medium Risk
0.213665571808815,Medium Risk
1.0,Critical Risk
0.9798816680908203,Critical Risk
0.9075482845306396,Critical Risk
0.36373562216758726,Medium Risk
0.24171813502907752,Medium Risk
0.813141119480133,Critical Risk
0.754682433605194,High Risk
0.18488148599863052,Low Risk
1.0,Critical Risk
1.0,Critical Risk
0.7153047800064087,High Risk
0.721119487285614,High Risk
1.0,Critical Risk
0.0,Low Risk
0.7603712320327759,High Risk
0.13920861929655076,Low Risk
0.4322975814342499,Medium Risk
1.0,Critical Risk
0.3863328218460083,Medium Risk
0.9149599075317383,Critical Risk
0.8050648212432862,Critical Risk
1.0,Critical Risk
1.0,Critical Risk
0.03996696248650551,Low Risk
0.12999549135565758,Low Risk
0.06437840946018696,Low Risk
0.7061728596687317,High Risk
0.8411152362823486,Critical Risk
0.010725816339254379,Low Risk
0.3158303670585155,Medium Risk
0.96201411485672,Critical Risk
0.100190294906497,Low Risk
0.8102124571800232,Critical Risk
0.9470632553100586,Critical Risk
0.7467257678508759,High Risk
0.861648166179657,Critical Risk
0.8895413875579834,Critical Risk
0.7899242639541626,High Risk
0.5973810911178589,High Risk
1.0,Critical Risk
0.7237202525138855,High Risk
1.0,Critical Risk
0.9366042733192443,Critical Risk
0.29435829669237135,Medium Risk
0.9578354358673096,Critical Risk
1.0,Critical Risk
0.05805470254272223,Low Risk
0.9613991379737854,Critical Risk
1.0,Critical Risk
0.25667424947023393,Medium Risk
0.49734623432159425,Medium Risk
0.9598493814468384,Critical Risk
0.23094924688339233,Medium Risk
0.19539940282702445,Low Risk
0.0,Low Risk
0.022090208530426026,Low Risk
0.0,Low Risk
0.7339082360267639,High Risk
0.634480094909668,High Risk
0.6511287748813629,High Risk
0.24310078620910644,Medium Risk
0.13214658945798874,Low Risk
0.852109169960022,Critical Risk
0.5324128210544586,High Risk
0.30820288360118864,Medium Risk
0.9723955512046814,Critical Risk
0.12934840619564056,Low Risk
0.83902006149292,Critical Risk
0.3031618881970644,Medium Risk
0.13934771493077278,Low Risk
0.17118259966373445,Low Risk
0.9189639568328858,Critical Risk
0.020096726529300214,Low Risk
0.07133513763546943,Low Risk
0.5856935560703278,High Risk
1.0,Critical Risk
0.7172114133834839,High Risk
0.9508224368095398,Critical Risk
0.12529779821634293,Low Risk
1.0,Critical Risk
0.26799818873405457,Medium Risk
0.24455026686191558,Medium Risk
0.24000459015369416,Medium Risk
0.7520427286624909,High Risk
0.6111759781837464,High Risk
0.4702800452709198,Medium Risk
0.2524704188108444,Medium Risk
0.11241731345653534,Low Risk
0.6421865880489349,High Risk
0.9289494156837463,Critical Risk
0.20659304559230804,Medium Risk
0.6503638207912446,High Risk
0.6415861368179321,High Risk
0.9826096773147583,Critical Risk
0.04379974156618118,Low Risk
0.11003312319517136,Low Risk
0.6202000319957733,High Risk
0.11616384536027909,Low Risk
0.17972958981990814,Low Risk
0.6004856705665589,High Risk
0.17366042137145996,Low Risk
0.962272584438324,Critical Risk
0.6052033573389053,High Risk
0.5816403567790985,High Risk
0.13351425379514695,Low Risk
0.1721884310245514,Low Risk
0.6343157768249512,High Risk
0.844431459903717,Critical Risk
0.21718166172504424,Medium Risk
1.0,Critical Risk
0.8681128263473511,Critical Risk
0.9563914775848389,Critical Risk
0.1420385107398033,Low Risk
0.0,Low Risk
1.0,Critical Risk
1.0,Critical Risk
0.14608304500579833,Low Risk
0.1753860667347908,Low Risk
0.5053230583667755,High Risk
0.7976389527320862,High Risk
0.056683415174484254,Low Risk
0.9137455344200134,Critical Risk
0.5525518536567688,High Risk
0.18244074136018754,Low Risk
0.9950128078460694,Critical Risk
0.9128457307815552,Critical Risk
1.0,Critical Risk
0.9158731818199157,Critical Risk
0.6829861879348755,High Risk
0.0,Low Risk
0.18696186691522598,Low Risk
0.027457076869904996,Low Risk
0.9043476223945618,Critical Risk
1.0,Critical Risk
0.7272244095802307,High Risk
1.0,Critical Risk
0.3087268352508545,Medium Risk
0.9632440805435181,Critical Risk
0.1900225341320038,Low Risk
0.9413772583007812,Critical Risk
0.06804535500705242,Low Risk
0.24588381499052048,Medium Risk
0.2340613752603531,Medium Risk
0.9400850653648376,Critical Risk
0.5820880696177483,High Risk
0.19311461970210075,Low Risk
0.0651089906692505,Low Risk
0.5451664865016937,High Risk
0.47041497230529783,Medium Risk
0.9943948864936829,Critical Risk
0.9632409930229187,Critical Risk
0.9035969614982605,Critical Risk
0.23813249170780182,Medium Risk
1.0,Critical Risk
0.9613949060440063,Critical Risk
0.23552437424659728,Medium Risk
0.37486509084701536,Medium Risk
0.15339403450489045,Low Risk
0.22743134796619416,Medium Risk
0.07135546486824751,Low Risk
1.0,Critical Risk
0.08436676040291786,Low Risk
0.7228046655654907,High Risk
1.0,Critical Risk
1.0,Critical Risk
0.24427062571048735,Medium Risk
0.6730932414531707,High Risk
0.0068452911451458934,Low Risk
0.6077765762805939,High Risk
0.1894977495074272,Low Risk
0.08642918914556504,Low Risk
0.4831056147813797,Medium Risk
0.045836368948221205,Low Risk
0.6819415390491486,High Risk
0.5181753516197205,High Risk
0.058123666793107986,Low Risk
0.11797860041260719,Low Risk
0.06310984864830971,Low Risk
0.4298262059688568,Medium Risk
0.9624949216842651,Critical Risk
0.9212792634963989,Critical Risk
1.0,Critical Risk
0.9413464903831482,Critical Risk
0.8972893595695496,Critical Risk
0.9347771406173706,Critical Risk
0.6233095906674861,High Risk
0.18370030224323272,Low Risk
0.9068179249763488,Critical Risk
0.8748111724853516,Critical Risk
0.8640662908554078,Critical Risk
0.44032810926437377,Medium Risk
0.89266996383667,Critical Risk
0.6181429326534271,High Risk
0.04089586399495602,Low Risk
0.782292115688324,High Risk
0.4385353595018387,Medium Risk
0.9845200181007385,Critical Risk
0.14324342161417009,Low Risk
0.08444339781999588,Low Risk
0.4583736225962639,Medium Risk
0.9116825819015503,Critical Risk
1.0,Critical Risk
0.5735327422618866,High Risk
1.0,Critical Risk
0.2914857596158981,Medium Risk
0.3454067647457123,Medium Risk
0.3652264326810837,Medium Risk
1.0,Critical Risk
0.350458899140358,Medium Risk
0.9728147506713867,Critical Risk
1.0,Critical Risk
0.043086469359695914,Low Risk
0.5818580329418183,High Risk
0.09132751077413559,Low Risk
0.9116825580596923,Critical Risk
0.4880480468273163,Medium Risk
1.0,Critical Risk
0.9649578690528869,Critical Risk
0.821878707408905,Critical Risk
0.9588248252868652,Critical Risk
1.0,Critical Risk
0.8000738859176636,Critical Risk
0.20112734138965607,Medium Risk
0.44712830781936647,Medium Risk
0.0,Low Risk
0.9669209241867065,Critical Risk
0.010326350666582584,Low Risk
0.9759843230247498,Critical Risk
0.8506111741065979,Critical Risk
1.0,Critical Risk
0.9511377692222596,Critical Risk
0.9187536716461182,Critical Risk
0.07071942836046219,Low Risk
0.3651807963848114,Medium Risk
0.0,Low Risk
0.9067083358764648,Critical Risk
0.1963537961244583,Low Risk
0.17184357941150666,Low Risk
0.9030701518058777,Critical Risk
0.12145121097564697,Low Risk
0.6773818612098694,High Risk
0.06639873459935189,Low Risk
0.1770913138985634,Low Risk
0.9641579389572144,Critical Risk
0.723356968164444,High Risk
0.07316095978021622,Low Risk
0.10696359872817993,Low Risk
0.04714788571000099,Low Risk
0.22759425938129424,Medium Risk
1.0,Critical Risk
0.9779440999031067,Critical Risk
0.865938949584961,Critical Risk
0.26045038402080534,Medium Risk
0.010987232252955437,Low Risk
1.0,Critical Risk
0.0622837208211422,Low Risk
0.1493861958384514,Low Risk
0.7571478426456452,High Risk
0.11024668365716934,Low Risk
0.7339641094207764,High Risk
0.9365804195404053,Critical Risk
0.0,Low Risk
0.23138917833566666,Medium Risk
1.0,Critical Risk
0.9913648009300232,Critical Risk
0.5257034599781036,High Risk
0.6952020704746247,High Risk
0.38746920228004456,Medium Risk
0.8149850130081177,Critical Risk
0.5327744245529175,High Risk
1.0,Critical Risk
0.7782964468002319,High Risk
1.0,Critical Risk
0.021670475974678992,Low Risk
0.9807889819145202,Critical Risk
0.9807889580726623,Critical Risk
0.7962327599525452,High Risk
0.047538676857948305,Low Risk
0.10461471155285836,Low Risk
0.8973474979400635,Critical Risk
0.0,Low Risk
0.12847487330436708,Low Risk
0.7354988217353821,High Risk
0.9675526261329651,Critical Risk
0.3090387314558029,Medium Risk
0.9737846970558166,Critical Risk
0.9427916407585144,Critical Risk
0.22263842821121216,Medium Risk
0.35620279759168627,Medium Risk
0.18210185393691064,Low Risk
0.6845267087221145,High Risk
0.9676630616188049,Critical Risk
0.723508769273758,High Risk
0.7729667663574219,High Risk
0.3094800144433975,Medium Risk
0.8557574152946472,Critical Risk
0.8545115947723388,Critical Risk
0.589939572662115,High Risk
0.6684024274349213,High Risk
0.9252933621406555,Critical Risk
0.3568829417228699,Medium Risk
0.16369354575872422,Low Risk
0.7793650448322296,High Risk
0.3142350345849991,Medium Risk
0.8416991114616394,Critical Risk
0.47895370721817015,Medium Risk
0.9824403524398804,Critical Risk
0.03324278742074967,Low Risk
0.9560551166534423,Critical Risk
0.13621396273374559,Low Risk
0.13458634316921234,Low Risk
0.14573718905448912,Low Risk
0.4879939198493958,Medium Risk
0.542448878288269,High Risk
0.029701331071555613,Low Risk
0.928031063079834,Critical Risk
0.021905495040118694,Low Risk
1.0,Critical Risk
1.0,Critical Risk
0.09382318928837777,Low Risk
0.21252873539924622,Medium Risk
0.2296545222401619,Medium Risk
0.955772089958191,Critical Risk
0.787102210521698,High Risk
0.5172236502170563,High Risk
0.35935514569282534,Medium Risk
1.0,Critical Risk
0.8179121732711792,Critical Risk
0.18353565782308578,Low Risk
0.23199232816696166,Medium Risk
0.9426332592964173,Critical Risk
0.4512163281440735,Medium Risk
0.2666348159313202,Medium Risk
0.021483712643384934,Low Risk
0.0427679818123579,Low Risk
0.8923520684242249,Critical Risk
0.9842933893203736,Critical Risk
0.8548049330711365,Critical Risk
0.10408319346606731,Low Risk
1.0,Critical Risk
0.25502678751945496,Medium Risk
1.0,Critical Risk
0.35689902901649473,Medium Risk
0.9374442577362061,Critical Risk
0.8911915063858032,Critical Risk
0.14736286401748658,Low Risk
0.9588181376457214,Critical Risk
0.3960599392652512,Medium Risk
0.8783577442169189,Critical Risk
1.0,Critical Risk
0.9524223685264588,Critical Risk
0.09849730134010315,Low Risk
0.9370252609252929,Critical Risk
0.8168347954750061,Critical Risk
0.871550464630127,Critical Risk
0.41644913852214815,Medium Risk
1.0,Critical Risk
0.556533619761467,High Risk
0.8438902378082276,Critical Risk
0.9787571787834167,Critical Risk
0.9771186590194703,Critical Risk
0.0,Low Risk
0.22091378569602965,Medium Risk
0.6453461885452271,High Risk
0.18493886590003966,Low Risk
0.0,Low Risk
0.9845200181007385,Critical Risk
0.5880542397499084,High Risk
0.4241421163082123,Medium Risk
0.4817972958087921,Medium Risk
0.9523932933807373,Critical Risk
0.9515510320663452,Critical Risk
0.26196489334106443,Medium Risk
0.9800237417221069,Critical Risk
0.5528189599514007,High Risk
0.04141681380569935,Low Risk
0.9309426665306091,Critical Risk
1.0,Critical Risk
0.1481423057615757,Low Risk
0.6478771567344666,High Risk
1.0,Critical Risk
0.08227967098355293,Low Risk
0.1986333265900612,Low Risk
1.0,Critical Risk
0.17945423275232314,Low Risk
0.05302479192614555,Low Risk
0.0,Low Risk
0.25659267604351044,Medium Risk
0.7655097007751465,High Risk
0.336188480257988,Medium Risk
0.6190137982368469,High Risk
0.8885880827903747,Critical Risk
0.0,Low Risk
0.09075979143381119,Low Risk
1.0,Critical Risk
0.837166166305542,Critical Risk
0.7350559771060944,High Risk
0.9807889699935913,Critical Risk
0.5565028190612793,High Risk
0.9561655282974243,Critical Risk
0.06406736522912979,Low Risk
0.9668855667114258,Critical Risk
0.9807889699935913,Critical Risk
0.8892891883850098,Critical Risk
0.07386364415287971,Low Risk
0.8629752993583679,Critical Risk
1.0,Critical Risk
1.0,Critical Risk
1.0,Critical Risk
0.6104609549045563,High Risk
0.8633167386054993,Critical Risk
0.14064649492502213,Low Risk
0.9103107690811157,Critical Risk
0.11511978507041931,Low Risk
0.8614397168159484,Critical Risk
0.09298598170280456,Low Risk
0.013573092222213746,Low Risk
0.0,Low Risk
0.5109767556190491,High Risk
0.0,Low Risk
0.2787660747766495,Medium Risk
0.7019609630107879,High Risk
0.17949641346931458,Low Risk
1.0,Critical Risk
0.9819612979888916,Critical Risk
1.0,Critical Risk
0.9470804452896118,Critical Risk
0.3955799400806427,Medium Risk
0.8191969871520997,Critical Risk
0.9301957726478577,Critical Risk
0.0770441934466362,Low Risk
0.033731060847640035,Low Risk
0.9943948864936829,Critical Risk
0.10272321999073028,Low Risk
1.0,Critical Risk
0.9782302618026734,Critical Risk
0.9616299152374268,Critical Risk
0.24722201526165008,Medium Risk
1.0,Critical Risk
0.19042737782001495,Low Risk
0.1899884060025215,Low Risk
0.8241419196128845,Critical Risk
0.6463847815990448,High Risk
0.022977461852133275,Low Risk
0.49261715412139895,Medium Risk
0.24153408408164978,Medium Risk
0.8614948749542236,Critical Risk
0.7660536050796509,High Risk
0.10198425650596618,Low Risk
0.044775950349867345,Low Risk
0.35602722465991976,Medium Risk
0.7275670289993286,High Risk
0.17534542828798294,Low Risk
0.0,Low Risk
1.0,Critical Risk
0.5350825250148773,High Risk
1.0,Critical Risk
0.7255255103111267,High Risk
0.08763026148080826,Low Risk
0.8751516699790954,Critical Risk
0.15868086963891984,Low Risk
0.9652109980583191,Critical Risk
0.35391293168067933,Medium Risk
0.4837246835231781,Medium Risk
0.3328268498182297,Medium Risk
0.4936473608016968,Medium Risk
1.0,Critical Risk
1.0,Critical Risk
0.964221465587616,Critical Risk
0.9322243809700013,Critical Risk
0.0,Low Risk
1.0,Critical Risk
0.19086145013570785,Low Risk
0.0,Low Risk
1.0,Critical Risk
0.8718281388282776,Critical Risk
0.0,Low Risk
0.046221380680799486,Low Risk
0.4861346840858459,Medium Risk
0.4479637503623962,Medium Risk
0.031636569648981094,Low Risk
0.02868874166160822,Low Risk
0.055641529709100725,Low Risk
0.9161674380302429,Critical Risk
0.744620931148529,High Risk
0.19325398951768874,Low Risk
0.0,Low Risk
0.948037576675415,Critical Risk
0.45854324102401733,Medium Risk
1.0,Critical Risk
0.6040112674236298,High Risk
0.597434914112091,High Risk
0.08116270378232002,Low Risk
0.18766714930534362,Low Risk
0.8748111844062805,Critical Risk
1.0,Critical Risk
0.8805620431900024,Critical Risk
0.8604360103607178,Critical Risk
0.9685026049613953,Critical Risk
0.8048338651657104,Critical Risk
0.8148377060890197,Critical Risk
0.6158046245574951,High Risk
0.0,Low Risk
0.952597713470459,Critical Risk
0.9679062724113464,Critical Risk
0.0,Low Risk
0.665669983625412,High Risk
0.8650560259819031,Critical Risk
0.021020475775003433,Low Risk
0.9875501036643982,Critical Risk
0.38093019276857376,Medium Risk
0.03051375038921833,Low Risk
0.9791326880455017,Critical Risk
0.4043530285358429,Medium Risk
0.9544737100601196,Critical Risk
0.17324887812137604,Low Risk
0.9783674597740173,Critical Risk
0.09146515503525735,Low Risk
0.0889361098408699,Low Risk
0.08129630535840988,Low Risk
0.6522213757038117,High Risk
0.035563322529196736,Low Risk
0.8269884467124939,Critical Risk
0.8736334443092346,Critical Risk
0.9378291964530945,Critical Risk
0.9464821934700012,Critical Risk
0.22141927033662795,Medium Risk
0.3968459784984589,Medium Risk
0.9112472891807556,Critical Risk
0.1577071078121662,Low Risk
0.9078860759735108,Critical Risk
0.19718763828277588,Low Risk
0.8764549970626831,Critical Risk
1.0,Critical Risk
0.12971335425972938,Low Risk
0.12112285420298577,Low Risk
0.0,Low Risk
0.8317067742347717,Critical Risk
1.0,Critical Risk
1.0,Critical Risk
1.0,Critical Risk
0.0652178768068552,Low Risk
0.23509683907032014,Medium Risk
0.0,Low Risk
1.0,Critical Risk
1.0,Critical Risk
0.09691243767738342,Low Risk
0.883429741859436,Critical Risk
0.9652951002120972,Critical Risk
0.0719982773065567,Low Risk
0.029110406711697578,Low Risk
0.2311645656824112,Medium Risk
0.18370017260313035,Low Risk
0.0,Low Risk
0.9486923336982727,Critical Risk
0.9101440072059631,Critical Risk
0.0,Low Risk
0.9428797364234924,Critical Risk
0.9393757462501526,Critical Risk
0.7883806943893432,High Risk
0.5178136706352234,High Risk
0.031059924326837064,Low Risk
0.9001896023750305,Critical Risk
1.0,Critical Risk
0.9856334328651428,Critical Risk
0.8221312761306763,Critical Risk
0.06236221119761467,Low Risk
0.7432374238967896,High Risk
0.5668289422988891,High Risk
0.8232678771018982,Critical Risk
0.9248625278472901,Critical Risk
0.022549479454755782,Low Risk
0.12873924225568772,Low Risk
0.9460580468177795,Critical Risk
0.2214338004589081,Medium Risk
0.9824404120445251,Critical Risk
0.9487506031990052,Critical Risk
0.6502173483371735,High Risk
0.30829707384109495,Medium Risk
1.0,Critical Risk
0.950605320930481,Critical Risk
0.8338860273361206,Critical Risk
0.47361826002597807,Medium Risk
0.9901252508163452,Critical Risk
1.0,Critical Risk
0.650471317768097,High Risk
0.6504205107688904,High Risk
0.8545116782188416,Critical Risk
0.813333535194397,Critical Risk
0.024557807110249998,Low Risk
0.1707029491662979,Low Risk
0.0,Low Risk
0.12007259353995323,Low Risk
0.19644109457731246,Low Risk
0.4272638916969299,Medium Risk
0.516654622554779,High Risk
0.7092650413513184,High Risk
0.9771912217140197,Critical Risk
0.22713819444179534,Medium Risk
0.8790428876876831,Critical Risk
0.8892535090446472,Critical Risk
0.05268183052539825,Low Risk
0.8739739298820496,Critical Risk
0.24313611388206482,Medium Risk
0.0,Low Risk
0.7273090958595276,High Risk
0.08564598485827446,Low Risk
0.0,Low Risk
0.41580053269863126,Medium Risk
0.07201927080750466,Low Risk
0.1968372330069542,Low Risk
0.011970937065780164,Low Risk
0.028944231942296027,Low Risk
0.21311475038528443,Medium Risk
0.7791242837905884,High Risk
0.8476808428764343,Critical Risk
0.6553526639938354,High Risk
1.0,Critical Risk
1.0,Critical Risk
0.182315094769001,Low Risk
1.0,Critical Risk
0.0,Low Risk
0.31182098388671875,Medium Risk
1.0,Critical Risk
0.7964122295379639,High Risk
0.02957434058189392,Low Risk
0.9107239484786988,Critical Risk
0.14944212138652802,Low Risk
0.9384196758270263,Critical Risk
0.08994877487421035,Low Risk
0.024060487188398837,Low Risk
0.5190910935401917,High Risk
0.4343164086341858,Medium Risk
0.15509939789772034,Low Risk
0.20663591027259826,Medium Risk
0.05876182839274406,Low Risk
0.7671575307846069,High Risk
0.00903172567486763,Low Risk
0.9339705824851989,Critical Risk
0.0,Low Risk
0.7214828222990036,High Risk
0.02116096317768097,Low Risk
0.1788375645875931,Low Risk
1.0,Critical Risk
0.17319719344377518,Low Risk
0.07253725230693817,Low Risk
0.6020966947078705,High Risk
0.2272980749607086,Medium Risk
0.8946990966796875,Critical Risk
0.9775518536567688,Critical Risk
0.8909042835235595,Critical Risk
1.0,Critical Risk
0.9759842991828919,Critical Risk
